4IT419;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=222162;aktualni=1;poc_obdobi=1265";;;
4IT529;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=188374;aktualni=1;poc_obdobi=1265";;;
4IT526;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=188376;aktualni=1;poc_obdobi=1265";;;
4IT535;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=188381;aktualni=1;poc_obdobi=1265";;;
4IT533;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=188387;aktualni=1;poc_obdobi=1265";;;
4IT553;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=188383;aktualni=1;poc_obdobi=1265";;;
4IT543;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=188384;aktualni=1;poc_obdobi=1265";;;
4IT537;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=188385;aktualni=1;poc_obdobi=1265";;;
5IE756;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=122635;aktualni=1;poc_obdobi=1212";;;
1BP260;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=43635;aktualni=1;poc_obdobi=1212";;;
5EN773;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=106829;aktualni=1;poc_obdobi=1212";;;
5EN757;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=102648;aktualni=1;poc_obdobi=1212";;;
5EN755;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=105590;aktualni=1;poc_obdobi=1212";;;
5IE752;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=123243;aktualni=1;poc_obdobi=1212";;;
5EN775;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=3848;aktualni=1;poc_obdobi=1212";;;
5EN759;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=122680;aktualni=1;poc_obdobi=1212";;;
5ZP720;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=97596;aktualni=1;poc_obdobi=1212";;;
5HP700;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=105605;aktualni=1;poc_obdobi=1212";;;
5HD758;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=102795;aktualni=1;poc_obdobi=1212";;;
5HD250;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=88746;aktualni=1;poc_obdobi=1212";;;
5EN753;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=99094;aktualni=1;poc_obdobi=1212";;;
55F750;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=97597;aktualni=1;poc_obdobi=1212";;;
5EN752;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=97598;aktualni=1;poc_obdobi=1212";;;
5EN703;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=102471;aktualni=1;poc_obdobi=1212";;;
55F752;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=97599;aktualni=1;poc_obdobi=1212";;;
5RE755;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=97600;aktualni=1;poc_obdobi=1212";;;
1FU251;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=92375;aktualni=1;poc_obdobi=1212";;;
5EN704;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=99100;aktualni=1;poc_obdobi=1212";;;
5FI771;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=99095;aktualni=1;poc_obdobi=1212";;;
5HP750;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=102472;aktualni=1;poc_obdobi=1212";;;
2PR151;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=88772;aktualni=1;poc_obdobi=1212";;;
5IE750;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=99096;aktualni=1;poc_obdobi=1212";;;
5EN754;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=102473;aktualni=1;poc_obdobi=1212";;;
