course_title,course_code,university,country,source_url,academic_year,semester,semester_normalized,study_level,credits,credit_system,ects_credits,aims,course_content,learning_outcomes,assessment_methods,literature
International Business,ADM-11013,Instituto Tecnológico Autónomo de México,Mexico,https://intercambio.itam.mx/sites/default/files/sites/default/files/aadjuntos/2024/04/lista_de_cursos_fall_2024_para_factsheet_0.pdf,2024-2025,fall,winter,undergraduate,6,ITAM credits,5,"This course provides an introduction to the cultural, economic, and global contexts that define the environment for international business. The course seeks to provide you with theoretical and practical knowledge of the issues relevant to international business that will help you address IB situations during your professional career. The course will examine different topics of international business such globalization; differences in culture and ethical issues; trade and investments; regional integration (NAFTA/USMCA and the European Union); international strategy; challenges in supply chain, human resources, marketing and finance functions; international entrepreneurship and social business; and business in emerging markets.","Block 1: Globalization In the first block of the class we will focus on understanding the process of globalization and how it affects the operations of multinational corporations (MNCs). In particular, we clarify what we understand by “globalization”. We identify the main drivers of this global process, describe the shifting nature of the global economy, explain the main arguments in the debate over the impact of globalization and describe how the process of globalization is creating opportunities and challenges for MNCs. Further, we explore how the political, economic and legal systems of countries differ and how can this impact international business. Introduction Globalization National differences in political economy Political economy and economic development Block 2: Cultural differences and ethical issues in international business In the second block of the class we study how differences in culture can influence the operations of MNCs when venturing abroad. We explain what is meant by the culture of a society (“the collective programming of the mind”) and identify the business implications of differences in culture. Further, we identify the most pressing ethical issues that are faced by international businesses. We define what an ethical dilemma is, identify the causes of unethical behavior by managers, and describe different philosophical approaches to ethics in international business. Ethics in International Business Differences in culture Workshop: Measuring cross-cultural differences Block 3: International trade (exports/imports), Foreign Direct Investment (FDI), regional integration (NAFTA, European Union and others) In the third block of the class we try to understand why nations trade with each other. We describe several theories that attempt to explain why trade flows between nations. We study arguments both in favor and against international trade. Further, we identify the advantages and disadvantages of regional integration, such as NAFTA and the European Union. Finally, we explore the processes that firms have to follow in order to export and import in the international marketplace. International trade theory The political economy of international trade Foreign Direct Investment (FDI) Regional economic integration, NAFTA and the European Union and others Exporting, importing and countertrade Block 4: The foreign exchange market, international monetary system and the global capital market In this block of the course we focus on understanding the global monetary system. We describe the functions of the foreign exchange market, understand what is meant by spot and forward rates, recognize the effect of foreign exchange risk on the activities of the firm and explain how firms try to minimize such risk. Further, we describe the development of the international monetary system and understand how a global capital market is beneficial for both borrowers and lenders. The foreign exchange market The global capital market Workshop: FOREX trading practice session with OANDA The international monetary system MIDTERM EXAMINATION Midterm review Block 5: The challenges of firm multinationality: Strategy, organization, entry strategies, exporting. We start this block with a review of the main theories and frameworks used in the field of business administration. We recognize how firms can profit by expanding globally, and how they must adapt their strategy and organization to maximize this goal. We understand how pressures for cost reductions and pressures for local responsiveness influence strategic choice. We identify the different strategies for competing globally, and how firms can use different entry modes to best take advantage of opportunities abroad. Finally, we explain the promises and risks associated with exporting. Special session: Review of main frameworks in business administration (Porter’s Five Forces, VRIO, Porter’s Diamond, etc.) The strategy of international business The organization of international business Entry strategy and strategic alliances Block 6: International business functions: Value chain, marketing, human resources and finance Building up on the last block, in this part of the course we study the specific challenges that the most important functional areas of the firm face when operating across borders. We explain why production and logistics decisions are of central importance to many MNCs, describe how core marketing functions are affected by internationalization, explain the strategic role of human resource management in the international business and discuss the how operating in different nations impacts finance decisions. Global production, outsourcing and logistics Global marketing and R&D Global human resource management Accounting and Finance in the International Business Block 7: Advanced session: Business in Emerging Markets In this block we study the opportunities and challenges of operating in emerging markets. These markets are characterized by “institutional voids” that make business more difficult, but also more profitable for firms that know how to navigate in these countries. Business in emerging markets Block 7: Group presentations and optional Course wrap-up / Q&A session In this block all the groups will present their final projects. In an additional, optional session, I will answer all remaining questions that you might still have before the final exam. Group presentations (selected at random) Group presentations (selected at random) Group presentations (selected at random) Course wrap-up and Q&A session","1. Understand the different challenges business face when operating in an international environment; 2. Examine various cultural, political, and economic issues that impact international business; 3. Develop an understanding of the concepts and theories that explain international markets; 4. Understand how firms respond to opportunities and risks in the international business environment; 5. Enhance your awareness of how current world events may impact on firms and countries. 6. Understand the particular challenges and opportunities of international entrepreneurship and social businesses. 7. Recognize the challenges of operating in weak institutional environments, such as in emerging markets.","Class Participation 20% Midterm 20% Final Project 20% Final Exam 40% Class Participation 20%: Attendance, level of preparation, ability to answer questions, and involvement in discussions and other class activities. Midterm 20%: Partial exam near the middle of the course (see dates below for exact day). Includes everything covered before the date of the midterm. Final Project 20%: This team project (groups of 5 students) will require students to use all the topics studied through the course, and apply them in a practical and professional way. The goal of the project is to design an international business plan and strategy for a chosen company in a given country. You are free to choose the company, but do it wisely (ask yourself: What can we learn from this company?). The project should cover everything from basic company and industry information and analysis; country analysis; internationalization strategy; marketing, finance, operations, and HR issues; risks and opportunities; future projections, among others. Final Exam 40%: Date of final examination is provided by the university and cannot be changed under any circumstance. Includes all materials covered throughout the course, including those covered in the midterm. Needs to be approved to obtain a grade for the course. Important to know: Attendance to 80% of the classes is required to receive a grade for the course. *In practice, this means that you are allowed to miss a maximum of 6 sessions. Final exam needs to be approved with a grade above 6.0 to be able to receive a grade for the course.","Book: International Business, Charles Hill, McGraw-Hill, 10th edition, 2015 (but any edition works for me) González, C. (2019). Is the locus of class development of the transnational capitalist class situated within nation-states or in the emergent transnational space? Global Networks. Levitt, T. (1983). The globalization of markets. Harvard Business Review, May-June 1983, p 92. Earley, P. C., & Mosakowski, E. (2004). Cultural intelligence. Harvard business review, 82(10), 139-146. Ghemawat, P. (2001). Distance still matters. Harvard Business Review, 79(8), 137-147 Kirkman, B. L., Lowe, K. B., & Gibson, C. B. (2006). A quarter century of culture's consequences: A review of empirical research incorporating Hofstede's cultural values framework. Journal of International Business Studies, 37(3), 285-320. Ghemawat, P. (2017). Globalization in the Age of Trump. Harvard Business Review. Villarreal, M. A. and Fergusson, I. F. 2015. The North American Free Trade Agreement (NAFTA). Library of Congress Washington DC Congressional Research Service. Weisbrot, M., Merling, L. Mello, V., Lefebvre, S and Sammut, J. Did NAFTA Help Mexico? An update after 23 years. Center for Economic and Policy Research, March 2017 update: http://cepr.net/images/stories/reports/nafta-mexico-update-2017-03.pdf?v=2 Lessard, D. R., & Lightstone, J. B. (1986). Volatile exchange-rates can put operations at risk. Harvard Business Review, 64(4), 107-114. González, C. (2018). Revealing a Social Dimension of Internationalization: Transnational Board Interlocks as a Social-Based Proxy for the Degree of Internationalization of the Firm. Management International Review, 1-24. Kozlenkova, I. V., Samaha, S. A., & Palmatier, R. W. (2014). Resource-based theory in marketing. Journal of the Academy of Marketing Science, 42(1), 1-21. Porter, M. E. (2008). The five competitive forces that shape strategy. Harvard Business Review, 86(1), 25-40. Aaker, D. A., & Joachimsthaler, E. (1999). The lure of global branding. Harvard Business Review, 77, 137-146. Desai, M. A. (2008). The finance function in a global corporation. Harvard Business Review. Khanna T, Palepu K, & Sinha J. (2005). Strategies that fit in emerging markets. Harvard Business Review, 83: 6-15 Khanna, T., & Palepu, K. (2006). Emerging giants: Building world-class companies in developing countries. Harvard Business Review, 84(10), 60-69. Prahalad, C. K., & Lieberthal, K. (1998). The end of corporate imperialism. Harvard Business Review, 76, 68-79."
Global Strategy,ADM-12022,Instituto Tecnológico Autónomo de México,Mexico,https://intercambio.itam.mx/sites/default/files/sites/default/files/aadjuntos/2024/04/lista_de_cursos_fall_2024_para_factsheet_0.pdf,2024-2025,fall,winter,undergraduate,6,ITAM credits,5,"This course is centered on transnational corporations. The organizational challenges they face and the managerial implications implicit in these challenges. Students should be provided with a basic understanding of how to conduct business through different borders and cultures. The managerial challenges and opportunities that multinationals face, the formulation and assessment of different entry strategies, organizational structures and control issues, and finally, how to assess leadership and motivation issues within a global context in international business career tracks.","Session 1: Greet & meet, rules of the course, individual expectations, team formation (August 12th) Structure of the course, grading policy Review of case method Evaluation format for team presentations of cases Dashman case reading & discussion (individual: to be hand out in class) Team formation Session 2: Expanding abroad: motivations, means and mentalities (August 19th) Read chapter 1 of the textbook Prepare reading 1-2: Distance still matters: The hard reality of global expansion (R0108K) Prepare case 1-3: Mahindra & Mahindra in South Africa (W11547) /Team 1 Session 3: Understanding the international context (August 26th) Read chapter 2 of textbook Read article: Managing risk in an unstable world (R0506B) Prepare case 2-2: The globalization of CEMEX (701017) /Team 2 Session 4: Developing Transnational Strategies (September 2nd) Read chapter 3 of textbook Reading 3-3: New Business Models in emerging markets (R1101E) Prepare case 3-2: United Cereal: Lora Brill’s Eurobrand challenge (4269) /Team 3 Session 5: Developing a transnational organization (September 9th) Read chapter 4 of textbook Reading 4-3: Matrix management: Not a structure, a frame of mind (90401) Prepare case Kent Chemical: Organizing for international growth (4409) / Team 4 Session 6: Implementing the strategy: Building Multidimensional Capabilities (September 23rd) Read chapter 5 of textbook Reading 5-3: How to build collaborative advantage (SMR150) Prepare case 5-3: McKinsey & Company: Managing knowledge and learning (396357) / Team 5 Session 7: Engaging in Cross border collaboration: Managing across corporate boundaries (September 30th) Read chapter 6 of textbook Prepare case 6-3: Eli Lilly in India: Rethinking the joint venture strategy (904M16) / Team 6 Session 8- Mid-Term exam (October 7th) Individual evaluation of team member performance Session 9- Mabe: Learning to be a Multinational (9B13M042)* /Teams 1&2 (October 14th) Team presentations with Q&A session Case discussion 1) What should Ramiro Perez do? 2) What lessons has Mabe learned for future international expansions? 3) Would another emerging market have been a better choice than Russia? Guest Speaker Session 10- Mabe: Learning to be a Multinational (B)* (9B15M121) Teams 3&4 (October 21st) Team presentations with Q&A session Case discussion 1) Should the action learning team recommend an entry to the Indian market? 2) If the recommendation is to enter, what should Mabe entry strategy be? 3) What lessons has Mabe learned that it could apply to future expansion decisions? Session 11- Sher Wood Hockey Sticks: Global Sourcing (W12669)/ Teams 5&6 (October 28th) Team presentations with Q&A session Case discussion 1) What decision factors changed between 2007 and 2011? 2) Should Sher Wood outsource its remaining operations to China? 3) What are the pros and cons of each option for Sher Wood Session 12- Amazon in Emerging Markets (W94C01) /Teams 1&2 (November 4th) Team presentations with Q&A session Case discussion 1) Did Amazon succeed in China? What did it learn? 2) How would you rate Amazon’s entry strategy choices into emerging markets? Explain 3) How should companies and investors measure success in emerging markets? Session 13- GM: The Opel decision (910M22) / Teams 3&4 (November 11th) Team presentations with Q&A session Case discussion 1) How should the board evaluate each course of action? 2) How should the board evaluate each bid? 3) What are the general considerations the board should keep in mind in arriving at a decision? Session 14- Netflix: International Expansion (W16236) /Teams 5&6 (November 18th) Team presentations with Q&A session Case discussion 1) What is Netflix competitive advantage? 2) How can Netflix overcome its challenges in the international market? 3) What future strategic initiatives might Hastings consider? Session 15- Levendary Café: The China challenge (4357) /Teams 1, 2 & 3 (November 25th) Team presentations with Q&A session Case discussion 1) What is your evaluation of the way Levendary café has entered China? 2) What changes (if any) should Mia Foster do? What about changes at headquarters? Session 16- UBER: Leading the sharing economy (W16087) /Teams 4, 5 & 6 (December 2nd) Team presentations with Q&A session Case discussion 1) Identify elements of the value chain. How do they each add value and cut costs? 2) Which generic business model did Uber emulate? 3) Identify the critical resources and activities Uber used to meet the desired business outcomes? Individual evaluation of team member performance",,30% Case presentations in class 20% Class participation 30% Standard exams (2) 20% Individual performance within teams (ranked by other team members) *Attendance to 80% of the classes is a necessary pre requisite for taking the final exam CASE PRESENTATIONS 1) Sessions 2-7- One team per class will present 2) Sessions 9-14 – Two teams per class will present 3) Sessions 15 & 16 – Three teams per class will present Format for case presentations: -15 minutes presentation +5 minutes Q&A = 20 minutes per team -Maximum of 12 slides handed in to the professor before class starts -All presentations should be in Microsoft Power point format -The first round of team presentations will be evaluated following the Case Checklist (below). The other three will be evaluated according to each case´s questions (see each session /case) CASE CHECKLIST Global Strategy 1) Problem / Issues 2) Causes and consequences of the problem 3) Generate alternatives 4) Decision criteria 5) Implementation plan,"Transnational Management –Christopher A Bartlett & Paul W Beamish, Mc Graw-Hill 7thEdition (2013) Distance still matters: The hard reality of global expansion (R0108K) Managing risk in an unstable world (R0506B) New Business Models in emerging markets (R1101E) Matrix management: Not a structure, a frame of mind (90401) How to build collaborative advantage (SMR150) Mahindra & Mahindra in South Africa (W11547) The globalization of CEMEX (701017) United Cereal: Lora Brill’s Eurobrand challenge (4269) Kent Chemical: Organizing for international growth (4409) McKinsey & Company: Managing knowledge and learning (396357) Eli Lilly in India: Rethinking the joint venture strategy (904M16) Mabe: Learning to be a Multinational (9B13M042) Mabe: Learning to be a Multinational (B) (9B15M121) Sher Wood Hockey Sticks: Global Sourcing (W12669) Amazon in Emerging Markets (W94C01) GM: The Opel decision (910M22) Netflix: International Expansion (W16236) Levendary Café: The China challenge (4357) UBER: Leading the sharing economy (W16087)"
Business Strategy I,ADM-12107,Instituto Tecnológico Autónomo de México,Mexico,https://intercambio.itam.mx/sites/default/files/sites/default/files/aadjuntos/2024/04/lista_de_cursos_fall_2024_para_factsheet_0.pdf,2018-2019,fall,winter,undergraduate,6,ITAM credits,5,"Business Strategy I is an introductory course where both the foundations and the new trends of strategic management are studied. In addition, the industry where the organization operates is analyzed at the macro level. Internally, we focus on its resources and capabilities in order to identify and study the different sources of competitive advantage. The mission of this course is to introduce the basic concepts of administration and strategy in order to develop the student’s the ability to identify and critically analyze the elements that underlie the formulation of strategies in various types of organizations. This course will encourage students to begin to develop a critical and informed approach to different management situations that will serve as the basis for their professional development as an actuary, administrator, accountant, financial director or business engineer. At the end of the course, the student will be able to identify and use the tools learned to generate competitive strategies through the use of the theories and models used throughout the course.","Work plan The course is divided into four main sections. Section I. Introduction, definition of strategy and competitive advantage. It is imperative to understand the importance of establishing a strategy for the firm to generate value and maintain it. In this context we will understand the importance of establishing the mission, vision, values of the business and, of course, the components of the strategy. Section II. Tools for the fundamental analysis of the industry and the firm. In this section we will review classic tools that help to understand the dynamics of the industry from abroad and the elements that from within the firm can generate the desired competitive strategy. Section III. Generation of generic strategies. Once the dynamics of the industry and the forces within the firm are clear, it is possible to generate the corresponding generic strategies to obtain a competitive advantage. Section IV. Diverse topics in strategy. In this section we will review in a general way some of the issues that are relevant for strategic decision making. Section I. Introduction, definition of strategy and competitive advantage 1. Introduction to the course 2. Introduction to strategy and the strategic management process 3. The concept of strategy I 4. The concept of strategy II 5. Case study I 6. Case study II 7. Additional activities Section II. Tools for the fundamental analysis of the firm and the industry 8. Industry analysis I 9. Industry analysis II 10. Case study 11. Internal analysis 12. Case study 13. SWOT analysis 14. SWOT in practice 15. Review session for midterm Midterm exam (date to be determined) 16. Discussion of midterm results Section III. Generic strategies and corporate strategies 17. Generic strategies 18. Cost leadership 19. Product diversification 20. Case studies 21. Blue Ocean Strategy 22. Corporate strategies. Vertical and horizontal integration 23. Analysis of corporate strategies: case studies by groups Section IV. Select topics in strategy 24. Types of organization 25. Case study 26. International strategies 27. Case study 28. Strategic alliances, mergers and acquisitions 29. Student presentations 30. Student presentations 31. Course recap","Get to know the different schools of thought and the roles of the administrator in order to grasp the conceptual frameworks of this discipline and its trends. Characterize the notion of strategy so that the student understands the different ways in which a company can interact with its environment taking advantage of access to resources and internal capabilities. Develop analytical, critical and proactive skills through study and research based on practical cases. Provide students with criteria to evaluate, through conceptual frameworks, analysis models and other tools, diverse situations and decisions that involve variables at the external level (industry) and internally (organization). Use skills to simulate the behavior of a company. Develop argumentative and writing skills to better communicate ideas.","Controls (pop quizzes): They will be applied throughout the course without prior notice and their intention is to review the understanding of the topics and provide feedback to students on their performance. Group work: At the beginning of the course teams of 3 or 4 people will be formed and students will work throughout the semester on various activities. Cases: Throughout the course several cases elaborated by professors of ITAM or Harvard cases will be used. These are materials to develop discussion and writing skills for students in such a way that it is necessary to prepare the corresponding case according to the questions assigned by the instructor. For the discussion, all students must prepare the case and individually submit a brief report of it. This is classified as delivered or not delivered at the end of the discussion. For purposes of the discussion, the teams will be assigned one of the cases and the team will lead the corresponding discussion. The team in question will have an evaluation according to the rubric given by the instructor. Participation: Participation will be assessed throughout the semester and the evaluation will depend on: the student's commitment to the class (50%), active participation (50%). Midterm exam covering the first part of the course (date to be assigned). Final exam at the end of the course is cumulative, and on the date assigned by the department. Passing the final exam is essential to pass the course. In the event that the student is found to be committing a fraudulent practice, the course will be classified as not accredited (N.A. or no credit NC) and the corresponding notification will be included in the student's file (Article 29 of the Student Rulebook). Assistance and participation are essential to be able to pass the course. To qualify for the final exam the student must have a minimum attendance of 80%; that is, not miss more than six sessions throughout the semester. The student is responsible for managing their absences. Only medical notes for absences issued by the school’s registrar are accepted. The cell phone policy is that they can be used, but with discretion. The student that abuses the use of cell phones in class will be sanctioned with participation. Cell phones, tablets and laptops are allowed to be online in silent mode for educational use only (for example, dictionary, Google, online resources). Please, NO texting, NO listening to music, NO browsing the web. Electronic devices are NOT allowed during exams, except for a simple calculator (if necessary). Evaluation Controls (pop quizzes) 20% Group work 05% Participation 10% Midterm exam 25% Final exam 25% Essay/Project 15%","Barney J., Hesterly W., (2015), Strategic Management and Competitive Advantage, Pearson Prentice Hall, 5ª Ed. Kiechel III, W. (2012) “The Management Century”, Harvard Business Review. Nov, Vol. 90, Issue 11, pp. 62-76 Chapter 1: Barney J., Hesterly W., (2015), Strategic Management and Competitive Advantage, Pearson Prentice Hall, 5ª Ed Robert S. Kaplan; David P. Norton; Edward A. Barrows Jr. (2008) “Developing the Strategy: Vision, Value Gaps, and Analysis” Harvard Business Publishing Newsletter B0801A-PDF-ENG Hambrick & Fredrickson (2005) Are you sure you have a strategy? Academy of Management Executive, Vol. 19, No. 4. Porter M. (1996), What is strategy?, Harvard Business Review, Nov/Dec, Vol. 74, Issue 6, p61-78 Collis & Rukstad (2008), Can you say what your strategy is? Harvard Business Review, Vol. 86, Issue 4, April, pp. 82-9 Case: Netflix, Willy Shih; Stephen P. Kaufman; David Spinola (2007) 608S26-PDF-ENG Case: ZARA: Fast Fashion. Pankaj Ghemawat; Jose Luis Nueno (2003) 704S02-PDF-ENG Porter M. (2008), Las cinco fuerzas competitivas que le dan forma a la estrategia, Harvard Business Review A.L., Enero, p1-15 Chapter 6 Craig S. Fleisher and Babette E. Bensoussan Analysis based on Passport (Euromonitor) and Business Monitor Intelligence available at www.biblioteca.itam.mx Chapter 3: Barney J., Hesterly W., (2015), Strategic Management and Competitive Advantage, Pearson Prentice Hall, 5ª Ed Chapter 8 Craig S. Fleisher and Babette E. Bensoussan Barney, J. (1991) “Firm Resources and Sustained Competitive Advantage” Journal of Management 17.1 (Mar 1991): 99. Chapter 20 Craig S. Fleisher and Babette E. Bensoussan Mejía J. (2007), Nota técnica 080-07-EST-NT, ITAM Dranove, David & Marciano, Sonia (2005), Kellogg on Strategy: Concepts, Tools, and Frameworks for Practitioners, John Wiley & Sons, Cap. 2: “B minus C: Position your firm against the competition”. Chapter 4: Barney J., Hesterly W., (2015), Strategic Management and Competitive Advantage, Pearson Prentice Hall, 5ª Ed Chapter 5: Barney J., Hesterly W., (2015), Strategic Management and Competitive Advantage, Pearson Prentice Hall, 5ª Ed Apple Inc. in 2015, David B. Yoffie; Eric Baldwin (2015) 716S05-PDF-ENG Wal-Mart Stores, Inc., Stephen P. Bradley; Pankaj Ghemawat; Sharon Foley (2002) 706S15-PDF-ENG Kim, Chan & Mauborgne, Renée (2004), “Blue Ocean Strategy”, Harvard Business Review, vol. 82, no. 10, pp. 76-84. Uber: blue ocean strategy? Chapters 6 and 7: Barney J., Hesterly W., (2015), Strategic Management and Competitive Advantage, Pearson Prentice Hall, 5ª Ed Chapter 6 Grant (2010), Contemporary Strategic Analysis, Blackwell Publishers, 8th Ed. Hilton Hotels: Brand Differentiation through Customer Relationship Management; Lynda M. Applegate; Gabriele Piccoli; Chekitan S. Dev (2008) 810S01-PDF-ENG Redefining Global Strategy. Pankaj Ghemawat. Part 1. Value in a World of Differences Nestlé Ice Cream in Cuba. Russell Walker; Kyle Bell. KEL919-PDF-ENG Chapters 9 and 10: Barney J., Hesterly W., (2015), Strategic Management and Competitive Advantage, Pearson Prentice Hall, 5ª Ed"
Business Strategy II,ADM-12108,Instituto Tecnológico Autónomo de México,Mexico,https://intercambio.itam.mx/sites/default/files/sites/default/files/aadjuntos/2024/04/lista_de_cursos_fall_2024_para_factsheet_0.pdf,2016-2017,spring,summer,undergraduate,6,ITAM credits,5,"This course provides an introduction to strategic thinking in the context of business. The objective of the course is to develop tools useful to making decisions in situations involving counterfactual scenarios. Counterfactual scenarios are situations that have never been observed in the past. Such situations arise due to technological change such as the introduction of the smartphone, demographic change such as the increase in life expectancy, policy change such as international trade liberalization, a competitor acquiring a patent, a merger of two competitors or suppliers, etc. The core ideas developed in this course revolve around the following themes: consumer demand and firm competitive advantage, dynamic vs. static decisions, decision-making under uncertainty, applied game theory, balanced score cards, ethics and corporate social responsibility. Considerable time will be spend on the applied game theory part of the course in which we will analyze situations where the choices that we make affect others and the choices others make that affect us. Such situations are known as games. We will discuss real-world examples and analyze situations that arise frequently in business settings. Regarding games, the focus of the course will be on the application of game-theoretic concepts, not mathematical proofs.","1 Basic economic concepts Definition of the generic decision problem and motivation for the need of theory and data in decision-making, competitive advantage, sustaining competitive advantage, consumer demand, strategic positioning. 2 Co-opetition The value net and the importance of complementors. 3 Basic game-theoretic concepts Players, payoffs, strategies, equilibrium, categorization of games (simultaneous, dynamic), dominance and iterated dominance, Nash equilibrium, backwards induction. 4 Uncertainty and scenario planning Decision making under uncertainty, construction of scenarios, option value, generic tactics in uncertain situations. Midterm Exam The exact date of the midterm will be determined later on in the semester. The material covered in the exam will become evident as the time approaches. 5 Game-theoretic applications Commitment, value added, changing the game in your favor. 6 Balanced Score Cards The tool of balanced score cards for internal organization and planning. 7 Business Ethics Ethical systems and business ethics. 8 Corporate Social Responsibility Corporate social responsibility and competitive advantage.","After successfully completing this course students should be able to - Identify counterfactual scenarios - Understand the importance of consumer heterogeneity for firm profitability - Separate dynamic from static decisions. - Use the concept of equilibrium to construct consistent scenarios. - Solve for the equilibria of a game using the following equilibrium concepts: Iterated elimination of strictly dominated strategies, Nash equilibrium, Backwards induction, Subgame-perfect equilibrium. - Demonstrate an understanding of the importance of corporate social responsibility and ethics for firm performance.","Participation: Even though attendance is not mandatory to pass the course, in-class participation constitutes 10% of the final grade. I try to reward effort and creativity through participation. Tests: Short tests might be administered in the beginning of each lecture with or without prior notice. Team work: You should form teams of five people by the end of the second week of classes. It is important to learn early on to work with others and team assignments serve this purpose. Teams will be assigned homework and in-class presentations. Term paper/Essay: Term papers (sort essays) are due towards the end of the semester. Each student is required to analyze a real-world business case using some of the tools developed in class. Evaluation of Performance and Grading Throughout the semester students will have the opportunity to earn up to 10 points. The maximum points available for each course task (i.e. exams and homework assignments) are indicated in table 1. Midterm Exam (departmental) 3 Final Exam (departmental) 2.5 In-class Tests 1.5 Team Assignments 1 Individual Participation 1 Term Paper 1 Total 10 Course grades: The sum of all the points a student has acquired during the semester (point total) is not a final course grade. Point totals are used to rank students in a descending order. 1. Students who either failed the final exam (scored less than 60%), or have a point total less than 6, fail the course. 2. Among the students who pass the course, their course grade is calculated according to the distribution in table 2. 90< - ≤ 100 (top 10%) 10 70< - ≤ 90 9 40< - ≤ 70 8 15< - ≤ 40 7 0 ≤ - ≤ 15 (bottom 15%) 6","Besanko, Dranove, Shanley and Schaefer (2013) Brandenburger and Nalebuff (2011) Dixit and Nalebuff (1993) Dranove and Marciano (2005) Gibbons (1992) Shapiro and Varian (1999) Zimmerman, Smith Jr and Brickley (2015) Besanko, Dranove, Shanley and Schaefer (2013) chapters: ‘Economics Primer: Basic Principles’, ‘Strategic Positioning for Competitive Advantage’, ‘Sustaining Competitive Advantage’. Sections: ‘Barriers to Entry’. Shapiro and Varian (1999) chapters: ‘Recognizing Lock-In’. Dranove and Marciano (2005) chapter: ‘B minus C: Position your firm against the competition’. Dranove and Marciano (2005) chapter: ‘How to sustain your competitive advantage’. Zimmerman, Smith Jr and Brickley (2015) chapter: ‘Economics for Strategy: Creating and Capturing Value’. Brandenburger and Nalebuff (2011) chapter: ‘Co-opetition’, Brandenburger and Nalebuff (1995) section: ‘The game of business’. Gibbons (1992) chapters: ‘Static Games of Complete Information’, ‘Dynamic Games of Complete and Perfect Information’. Lindstädt and Müller (2010) Dixit and Nalebuff (1993) Example: ‘Order in the court’. Maskin (2008) Courtney, Kirkland and Viguerie (1997) Schoemaker (1995) Antonio Lloret (2010), Nota técnica. Estrategia en condiciones de incertidumbre. ITAM Besanko, Dranove, Shanley and Schaefer (2013) subsection: ‘Real Options’ in chapter ‘Dynamics: Competing Across Time’ Brandenburger and Nalebuff (1995) Dixit and Nalebuff (2008) Example: ‘It can be lonely at the top’. Brandenburger and Nalebuff (2011) chapters: ‘Players’, ‘Added Values’, ‘Rules’, selected examples from ‘Tactics’ Shapiro and Varian (1999) chapters: ‘Managing Lock-In’. Kaplan and Norton (1992) Kaplan and Norton (1996) Baron (2000) chapters: ‘Ethical Systems: Utilitarianism and Management’, ‘Ethical Systems: Rights and Justice’ Velasquez, Moberg and Cavanagh (1983) Porter and Van der Linde (1995) Porter and Kramer (2002) Porter and Kramer (2006) Baron, David P (2000) Business and its Environment: Prentice Hall Upper Saddle River, NJ. Besanko, David, David Dranove, Mark Shanley, and Scott Schaefer (2013) Economics of strategy: John Wiley & Sons. Brandenburger, Adam M and Barry J Nalebuff (1995) “The right game: Use game theory to shape strategy,” Harvard business review, Vol. 73, pp. 57–71. Brandenburger and Nalebuff (2011) Co-opetition: Crown Business. Courtney, Hugh, Jane Kirkland, and Patrick Viguerie (1997) “Strategy under uncertainty,” Harvard business review, Vol. 75, pp. 67–79. Dixit, Avinash K and Barry Nalebuff (2008) The art of strategy: a game theorist’s guide to success in business & life: WW Norton & Company. Dixit, Avinash K. and Barry J. Nalebuff (1993) Thinking strategically: The competitive edge in business, politics, and everyday life: WW Norton & Company. Dranove, David and Sonia Marciano (2005) Kellogg on Strategy: Concepts, tools, and frameworks for practitioners: Wiley. Gibbons, Robert (1992) Game theory for applied economists: Princeton University Press. Kaplan, Robert S and David P Norton (1992) “The Balanced Scorecard–Measures that Drive Performance,” Harvard business review. Kaplan and Norton (1996) “Using the balanced scorecard as a strategic management system,” Harvard business review. Lindstädt, Hagen and Jürgen Müller (2010) “Making game theory work for managers,” McKinsey Quarterly, pp. 1–9. Maskin, Eric S (2008) “Mechanism design: How to implement social goals,” The American Economic Review, Vol. 98, pp. 567–576. Porter, ME and MR Kramer (2006) “Strategy and society: the link between corporate social responsibility and competitive advantage,” Harvard business review, Vol. 84, pp. 78–92. Porter, Michael E and Mark R Kramer (2002) “The competitive advantage of corporate philanthropy,” Harvard business review, Vol. 80, pp. 56–68. Porter, Michael E and Claas Van der Linde (1995) “Toward a new conception of the environment-competitiveness relationship,” The journal of economic perspectives, Vol. 9, pp. 97–118. Schoemaker, Paul JH (1995) “Scenario planning: a tool for strategic thinking,” Sloan management review, Vol. 36, p. 25. Shapiro, Carl and Hal R Varian (1999) Information rules: a strategic guide to the network economy: Harvard Business Press. The Economist (2007) “Cleaning Up,” The Economist, A special report on business and climate change. June 2nd 2007. The Economist (2008) “Does CSR work?” The Economist, January 17th 2008. Velasquez, Manuel, Dennis J Moberg, and Gerald F Cavanagh (1983) “Organizational statesmanship and dirty politics: Ethical guidelines for the organizational politician,” Organizational Dynamics, Vol. 12, pp. 65–80. Zimmerman, Jerold, Clifford W Smith Jr, and James Brickley (2015) Managerial Economics & Organizational Architecture: McGraw-Hill Education."
